PLANT_NAME,MATERIAL_NAME,YEAR_MONTH,STOCK_MT,STOCK_SELL_VALUE,INBOUND_MT,OUTBOUND_MT,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,NET_CHANGE_MT,CALCULATED_INVENTORY_MT,DATE
CHINA-WAREHOUSE,MAT-0035,2024-09,903.5999999999999,3578256.0,0.0,24.75,P-002,6,-24.75,328.81,2024-09-01
CHINA-WAREHOUSE,MAT-0035,2024-10,596.325,2361447.0,0.0,307.2,P-002,6,-307.2,21.610000000000014,2024-10-01
CHINA-WAREHOUSE,MAT-0035,2024-11,546.6750000000001,2164833.0,0.0,49.65,P-002,6,-49.65,-28.039999999999985,2024-11-01
CHINA-WAREHOUSE,MAT-0035,2024-12,447.675,1772793.0,0.0,99.01,P-002,6,-99.01,-127.04999999999998,2024-12-01
CHINA-WAREHOUSE,MAT-0036,2024-02,91.94999999999999,512162.0,0.0,0.0,P-001,5,0.0,0.0,2024-02-01
CHINA-WAREHOUSE,MAT-0036,2024-03,196.42499999999998,1094088.0,0.0,0.0,P-001,5,0.0,0.0,2024-03-01
CHINA-WAREHOUSE,MAT-0036,2024-04,196.42499999999998,1094088.0,0.0,0.0,P-001,5,0.0,0.0,2024-04-01
CHINA-WAREHOUSE,MAT-0036,2024-05,196.42499999999998,1094088.0,0.0,0.0,P-001,5,0.0,0.0,2024-05-01
CHINA-WAREHOUSE,MAT-0036,2024-06,159.29999999999998,887301.0,0.0,37.13,P-001,5,-37.13,-37.13,2024-06-01
CHINA-WAREHOUSE,MAT-0036,2024-07,159.29,887247.0,0.0,0.0,P-001,5,0.0,-37.13,2024-07-01
CHINA-WAREHOUSE,MAT-0036,2024-08,12.389999999999999,69013.0,0.0,125.53,P-001,5,-125.53,-162.66,2024-08-01
CHINA-WAREHOUSE,MAT-0036,2024-09,12.325,68650.0,0.0,21.42,P-001,5,-21.42,-184.07999999999998,2024-09-01
CHINA-WAREHOUSE,MAT-0037,2024-02,0.0,0.0,23.375,0.0,P-001,3,23.375,23.375,2024-02-01
CHINA-WAREHOUSE,MAT-0037,2024-04,23.375,47685.0,24.75,0.0,P-001,3,24.75,48.125,2024-04-01
CHINA-WAREHOUSE,MAT-0037,2024-05,48.125,98175.0,0.0,0.0,P-001,3,0.0,48.125,2024-05-01
CHINA-WAREHOUSE,MAT-0037,2024-06,48.125,98175.0,0.0,0.0,P-001,3,0.0,48.125,2024-06-01
CHINA-WAREHOUSE,MAT-0037,2024-07,48.125,98175.0,0.0,0.0,P-001,3,0.0,48.125,2024-07-01
CHINA-WAREHOUSE,MAT-0037,2024-08,48.125,98175.0,0.0,0.0,P-001,3,0.0,48.125,2024-08-01
CHINA-WAREHOUSE,MAT-0037,2024-09,48.125,98175.0,0.0,0.0,P-001,3,0.0,48.125,2024-09-01
CHINA-WAREHOUSE,MAT-0037,2024-10,48.125,98175.0,0.0,0.0,P-001,3,0.0,48.125,2024-10-01
CHINA-WAREHOUSE,MAT-0037,2024-11,48.125,98175.0,0.0,0.0,P-001,3,0.0,48.125,2024-11-01
CHINA-WAREHOUSE,MAT-0037,2024-12,48.125,98175.0,0.0,0.0,P-001,3,0.0,48.125,2024-12-01
CHINA-WAREHOUSE,MAT-0038,2024-10,0.0,0.0,99.0,0.0,P-001,4,99.0,99.0,2024-10-01
CHINA-WAREHOUSE,MAT-0038,2024-11,153.925,1151562.0,57.75,0.0,P-001,4,57.75,156.75,2024-11-01
CHINA-WAREHOUSE,MAT-0038,2024-12,60.425,444124.0,0.0,96.25,P-001,4,-96.25,60.5,2024-12-01
CHINA-WAREHOUSE,MAT-0040,2024-08,0.0,0.0,74.25,0.0,P-001,3,74.25,74.25,2024-08-01
CHINA-WAREHOUSE,MAT-0040,2024-09,74.25,480172.0,0.0,0.0,P-001,3,0.0,74.25,2024-09-01
CHINA-WAREHOUSE,MAT-0040,2024-10,74.25,480172.0,0.0,0.0,P-001,3,0.0,74.25,2024-10-01
CHINA-WAREHOUSE,MAT-0040,2024-11,74.25,480172.0,0.0,0.0,P-001,3,0.0,74.25,2024-11-01
CHINA-WAREHOUSE,MAT-0040,2024-12,74.25,224978.0,0.0,0.0,P-001,3,0.0,74.25,2024-12-01
CHINA-WAREHOUSE,MAT-0042,2023-12,0.0,0.0,148.5,0.0,P-001,5,148.5,148.5,2023-12-01
CHINA-WAREHOUSE,MAT-0042,2024-01,148.5,638550.0,0.0,0.0,P-001,5,0.0,148.5,2024-01-01
CHINA-WAREHOUSE,MAT-0042,2024-02,123.5,531050.0,0.0,25.0,P-001,5,-25.0,123.5,2024-02-01
CHINA-WAREHOUSE,MAT-0042,2024-03,96.0,412800.0,0.0,27.5,P-001,5,-27.5,96.0,2024-03-01
CHINA-WAREHOUSE,MAT-0042,2024-04,96.0,412800.0,0.0,0.0,P-001,5,0.0,96.0,2024-04-01
CHINA-WAREHOUSE,MAT-0042,2024-05,90.475,389043.0,0.0,5.53,P-001,5,-5.53,90.47,2024-05-01
CHINA-WAREHOUSE,MAT-0042,2024-06,90.425,388828.0,0.0,0.05,P-001,5,-0.05,90.42,2024-06-01
CHINA-WAREHOUSE,MAT-0042,2024-07,90.425,388828.0,0.0,0.0,P-001,5,0.0,90.42,2024-07-01
CHINA-WAREHOUSE,MAT-0042,2024-08,90.425,388828.0,0.0,0.0,P-001,5,0.0,90.42,2024-08-01
CHINA-WAREHOUSE,MAT-0042,2024-09,90.425,388828.0,0.0,0.0,P-001,5,0.0,90.42,2024-09-01
CHINA-WAREHOUSE,MAT-0042,2024-10,90.425,388828.0,0.0,0.0,P-001,5,0.0,90.42,2024-10-01
CHINA-WAREHOUSE,MAT-0042,2024-11,0.0,0.0,0.0,90.38,P-001,5,-90.38,0.04000000000000625,2024-11-01
CHINA-WAREHOUSE,MAT-0042,2024-12,99.0,425700.0,99.0,0.0,P-001,5,99.0,99.04,2024-12-01
CHINA-WAREHOUSE,MAT-0045,2023-12,0.164,211.0,0.0,0.0,P-002,10,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0045,2024-01,0.159,205.0,0.0,0.0,P-002,10,0.0,0.0,2024-01-01
CHINA-WAREHOUSE,MAT-0045,2024-02,0.309,398.0,0.0,0.0,P-002,10,0.0,0.0,2024-02-01
CHINA-WAREHOUSE,MAT-0045,2024-03,0.267,344.0,0.0,0.0,P-002,10,0.0,0.0,2024-03-01
CHINA-WAREHOUSE,MAT-0045,2024-04,0.267,344.0,0.0,0.0,P-002,10,0.0,0.0,2024-04-01
CHINA-WAREHOUSE,MAT-0045,2024-05,0.267,344.0,0.0,0.0,P-002,10,0.0,0.0,2024-05-01
CHINA-WAREHOUSE,MAT-0045,2024-06,0.29,374.0,0.0,0.0,P-002,10,0.0,0.0,2024-06-01
CHINA-WAREHOUSE,MAT-0045,2024-07,0.024,31.0,0.0,0.0,P-002,10,0.0,0.0,2024-07-01
CHINA-WAREHOUSE,MAT-0045,2024-08,0.024,31.0,0.0,0.0,P-002,10,0.0,0.0,2024-08-01
CHINA-WAREHOUSE,MAT-0045,2024-09,0.068,88.0,0.0,0.0,P-002,10,0.0,0.0,2024-09-01
CHINA-WAREHOUSE,MAT-0045,2024-10,0.141,182.0,0.0,0.0,P-002,10,0.0,0.0,2024-10-01
CHINA-WAREHOUSE,MAT-0045,2024-11,0.141,182.0,0.0,0.0,P-002,10,0.0,0.0,2024-11-01
CHINA-WAREHOUSE,MAT-0045,2024-12,0.18,232.0,0.0,0.0,P-002,10,0.0,0.0,2024-12-01
CHINA-WAREHOUSE,MAT-0046,2023-12,825.575,5308452.0,246.375,0.0,P-001,5,246.375,246.375,2023-12-01
CHINA-WAREHOUSE,MAT-0046,2024-01,898.45,5777037.0,0.0,173.51,P-001,5,-173.51,72.86500000000001,2024-01-01
CHINA-WAREHOUSE,MAT-0046,2024-02,898.05,5774465.0,148.475,0.4,P-001,5,148.075,220.94,2024-02-01
CHINA-WAREHOUSE,MAT-0046,2024-03,719.025,4623333.0,0.0,179.06,P-001,5,-179.06,41.879999999999995,2024-03-01
CHINA-WAREHOUSE,MAT-0046,2024-04,861.45,5539127.0,0.0,6.01,P-001,5,-6.01,35.87,2024-04-01
CHINA-WAREHOUSE,MAT-0046,2024-05,780.825,5020709.0,0.0,80.65,P-001,5,-80.65,-44.78000000000001,2024-05-01
CHINA-WAREHOUSE,MAT-0046,2024-06,760.675,4891144.0,0.0,20.06,P-001,5,-20.06,-64.84,2024-06-01
CHINA-WAREHOUSE,MAT-0046,2024-07,1011.8,6505877.0,251.575,0.45,P-001,5,251.125,186.285,2024-07-01
CHINA-WAREHOUSE,MAT-0046,2024-08,475.95,3060360.0,49.5,284.27,P-001,5,-234.76999999999998,-48.484999999999985,2024-08-01
CHINA-WAREHOUSE,MAT-0046,2024-09,574.075,3691304.0,249.55,198.9,P-001,5,50.650000000000006,2.1650000000000205,2024-09-01
CHINA-WAREHOUSE,MAT-0046,2024-10,797.475,5127766.0,345.525,22.01,P-001,5,323.515,325.68,2024-10-01
CHINA-WAREHOUSE,MAT-0046,2024-11,821.3,5298645.0,0.0,178.15,P-001,5,-178.15,147.53,2024-11-01
CHINA-WAREHOUSE,MAT-0046,2024-12,919.15,5910138.0,0.0,53.87,P-001,5,-53.87,93.66,2024-12-01
CHINA-WAREHOUSE,MAT-0047,2023-12,707.15,6031991.0,0.0,0.0,P-002,3,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0047,2024-01,607.15,5178992.0,0.0,100.00999999999999,P-002,3,-100.00999999999999,-100.00999999999999,2024-01-01
CHINA-WAREHOUSE,MAT-0047,2024-02,602.15,5136342.0,0.0,5.0,P-002,3,-5.0,-105.00999999999999,2024-02-01
CHINA-WAREHOUSE,MAT-0047,2024-03,579.625,4944203.0,0.0,22.53,P-002,3,-22.53,-127.53999999999999,2024-03-01
CHINA-WAREHOUSE,MAT-0047,2024-04,467.125,3984579.0,0.0,112.5,P-002,3,-112.5,-240.04,2024-04-01
CHINA-WAREHOUSE,MAT-0047,2024-05,331.92499999999995,2831322.0,0.0,135.06,P-002,3,-135.06,-375.1,2024-05-01
CHINA-WAREHOUSE,MAT-0047,2024-06,309.42499999999995,2639397.0,0.0,22.5,P-002,3,-22.5,-397.6,2024-06-01
CHINA-WAREHOUSE,MAT-0047,2024-07,196.89999999999998,1679559.0,0.0,116.25999999999999,P-002,3,-116.25999999999999,-513.86,2024-07-01
CHINA-WAREHOUSE,MAT-0047,2024-08,103.1,879444.0,500.0,90.03,P-002,3,409.97,-103.88999999999999,2024-08-01
CHINA-WAREHOUSE,MAT-0047,2024-09,357.45,3049051.0,760.0,45.04,P-002,3,714.96,611.07,2024-09-01
CHINA-WAREHOUSE,MAT-0047,2024-10,312.4,2664775.0,20.0,325.0,P-002,3,-305.0,306.07000000000005,2024-10-01
CHINA-WAREHOUSE,MAT-0047,2024-11,573.525,4892171.0,0.0,338.7,P-002,3,-338.7,-32.62999999999994,2024-11-01
CHINA-WAREHOUSE,MAT-0047,2024-12,320.975,2737922.0,0.0,652.55,P-002,3,-652.55,-685.1799999999998,2024-12-01
CHINA-WAREHOUSE,MAT-0048,2023-12,0.024,31.0,0.0,0.0,P-001,3,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0048,2024-01,0.024,31.0,0.0,0.0,P-001,3,0.0,0.0,2024-01-01
CHINA-WAREHOUSE,MAT-0048,2024-02,0.074,96.0,0.0,0.0,P-001,3,0.0,0.0,2024-02-01
CHINA-WAREHOUSE,MAT-0048,2024-03,0.072,93.0,0.0,0.0,P-001,3,0.0,0.0,2024-03-01
CHINA-WAREHOUSE,MAT-0048,2024-04,0.072,41.0,0.0,0.0,P-001,3,0.0,0.0,2024-04-01
CHINA-WAREHOUSE,MAT-0048,2024-05,0.072,41.0,0.0,0.0,P-001,3,0.0,0.0,2024-05-01
CHINA-WAREHOUSE,MAT-0048,2024-06,0.111,63.0,0.0,0.07,P-001,3,-0.07,-0.07,2024-06-01
CHINA-WAREHOUSE,MAT-0048,2024-07,0.107,61.0,0.0,0.0,P-001,3,0.0,-0.07,2024-07-01
CHINA-WAREHOUSE,MAT-0048,2024-08,0.107,61.0,0.0,0.0,P-001,3,0.0,-0.07,2024-08-01
CHINA-WAREHOUSE,MAT-0048,2024-09,0.0,0.0,0.0,0.11,P-001,3,-0.11,-0.18,2024-09-01
CHINA-WAREHOUSE,MAT-0049,2023-12,144.175,770298.0,0.0,0.0,P-001,5,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0049,2024-01,20.175,430578.0,222.75,74.5,P-001,5,148.25,148.25,2024-01-01
CHINA-WAREHOUSE,MAT-0049,2024-02,366.35,1783416.0,445.5,346.51,P-001,5,98.99000000000001,247.24,2024-02-01
CHINA-WAREHOUSE,MAT-0049,2024-03,563.95,2571612.0,346.5,173.45,P-001,5,173.05,420.29,2024-03-01
CHINA-WAREHOUSE,MAT-0049,2024-04,552.875,2521110.0,148.5,159.5,P-001,5,-11.0,409.29,2024-04-01
CHINA-WAREHOUSE,MAT-0049,2024-05,304.675,1389318.0,247.5,396.62,P-001,5,-149.12,260.17,2024-05-01
CHINA-WAREHOUSE,MAT-0049,2024-06,180.225,821826.0,173.25,421.46,P-001,5,-248.20999999999998,11.960000000000036,2024-06-01
CHINA-WAREHOUSE,MAT-0049,2024-07,130.4,594624.0,148.5,198.2,P-001,5,-49.69999999999999,-37.73999999999995,2024-07-01
CHINA-WAREHOUSE,MAT-0049,2024-08,249.0,1135440.0,346.5,128.83,P-001,5,217.67,179.93000000000004,2024-08-01
CHINA-WAREHOUSE,MAT-0049,2024-09,25.9,118104.0,0.0,322.06,P-001,5,-322.06,-142.12999999999997,2024-09-01
CHINA-WAREHOUSE,MAT-0049,2024-10,316.4,1442784.0,519.75,229.13,P-001,5,290.62,148.49000000000004,2024-10-01
CHINA-WAREHOUSE,MAT-0049,2024-11,142.55,650028.0,0.0,173.86,P-001,5,-173.86,-25.369999999999976,2024-11-01
CHINA-WAREHOUSE,MAT-0049,2024-12,142.55,650028.0,0.0,0.0,P-001,5,0.0,-25.369999999999976,2024-12-01
CHINA-WAREHOUSE,MAT-0050,2023-12,224.20000000000002,1011142.0,0.0,0.0,P-001,6,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0050,2024-01,224.10000000000002,0.0,0.0,0.11,P-001,6,-0.11,-0.11,2024-01-01
CHINA-WAREHOUSE,MAT-0050,2024-02,224.10000000000002,0.0,0.0,0.0,P-001,6,0.0,-0.11,2024-02-01
CHINA-WAREHOUSE,MAT-0050,2024-03,224.10000000000002,1010691.0,0.0,0.0,P-001,6,0.0,-0.11,2024-03-01
CHINA-WAREHOUSE,MAT-0050,2024-04,224.07500000000002,1010579.0,0.0,0.0,P-001,6,0.0,-0.11,2024-04-01
CHINA-WAREHOUSE,MAT-0050,2024-05,215.75,973033.0,0.0,8.26,P-001,6,-8.26,-8.37,2024-05-01
CHINA-WAREHOUSE,MAT-0050,2024-06,211.525,953978.0,0.0,4.13,P-001,6,-4.13,-12.5,2024-06-01
CHINA-WAREHOUSE,MAT-0050,2024-07,181.20000000000002,817213.0,0.0,30.26,P-001,6,-30.26,-42.760000000000005,2024-07-01
CHINA-WAREHOUSE,MAT-0050,2024-08,181.20000000000002,817213.0,0.0,0.0,P-001,6,0.0,-42.760000000000005,2024-08-01
CHINA-WAREHOUSE,MAT-0050,2024-09,6.75,93244.0,0.0,160.54,P-001,6,-160.54,-203.3,2024-09-01
CHINA-WAREHOUSE,MAT-0050,2024-10,2.8,12628.0,0.0,17.88,P-001,6,-17.88,-221.17999999999998,2024-10-01
CHINA-WAREHOUSE,MAT-0050,2024-11,0.0,0.0,0.0,2.8,P-001,6,-2.8,-223.98,2024-11-01
CHINA-WAREHOUSE,MAT-0052,2023-12,8.4,31416.0,0.0,0.0,P-001,4,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0052,2024-01,8.4,0.0,0.0,0.0,P-001,4,0.0,0.0,2024-01-01
CHINA-WAREHOUSE,MAT-0052,2024-02,8.4,0.0,0.0,0.0,P-001,4,0.0,0.0,2024-02-01
CHINA-WAREHOUSE,MAT-0052,2024-03,8.4,0.0,0.0,0.0,P-001,4,0.0,0.0,2024-03-01
CHINA-WAREHOUSE,MAT-0052,2024-04,8.4,31416.0,0.0,0.0,P-001,4,0.0,0.0,2024-04-01
CHINA-WAREHOUSE,MAT-0052,2024-05,8.4,31416.0,151.2,0.0,P-001,4,151.2,151.2,2024-05-01
CHINA-WAREHOUSE,MAT-0052,2024-06,159.60000000000002,596904.0,0.0,0.0,P-001,4,0.0,151.2,2024-06-01
CHINA-WAREHOUSE,MAT-0052,2024-07,158.4,592416.0,0.0,1.2,P-001,4,-1.2,150.0,2024-07-01
CHINA-WAREHOUSE,MAT-0052,2024-08,158.4,592416.0,0.0,0.0,P-001,4,0.0,150.0,2024-08-01
CHINA-WAREHOUSE,MAT-0052,2024-09,158.4,592416.0,0.0,0.0,P-001,4,0.0,150.0,2024-09-01
CHINA-WAREHOUSE,MAT-0052,2024-10,158.4,592416.0,0.0,0.0,P-001,4,0.0,150.0,2024-10-01
CHINA-WAREHOUSE,MAT-0052,2024-11,158.4,592416.0,0.0,0.0,P-001,4,0.0,150.0,2024-11-01
CHINA-WAREHOUSE,MAT-0052,2024-12,158.4,592416.0,0.0,0.0,P-001,4,0.0,150.0,2024-12-01
CHINA-WAREHOUSE,MAT-0053,2023-12,2.675,20303.0,74.25,0.0,P-001,2,74.25,74.25,2023-12-01
CHINA-WAREHOUSE,MAT-0053,2024-01,86.775,658622.0,0.0,39.61,P-001,2,-39.61,34.64,2024-01-01
CHINA-WAREHOUSE,MAT-0053,2024-02,59.275000000000006,449897.0,74.25,27.5,P-001,2,46.75,81.39,2024-02-01
CHINA-WAREHOUSE,MAT-0053,2024-03,238.8,1812492.0,148.5,43.03,P-001,2,105.47,186.86,2024-03-01
CHINA-WAREHOUSE,MAT-0053,2024-04,264.925,2010781.0,148.5,122.39999999999999,P-001,2,26.10000000000001,212.96,2024-04-01
CHINA-WAREHOUSE,MAT-0053,2024-05,456.05,3461420.0,371.25,56.379999999999995,P-001,2,314.87,527.83,2024-05-01
CHINA-WAREHOUSE,MAT-0053,2024-06,528.65,4012454.0,0.0,51.16,P-001,2,-51.16,476.6700000000001,2024-06-01
CHINA-WAREHOUSE,MAT-0053,2024-07,469.025,3559901.0,0.0,84.38,P-001,2,-84.38,392.2900000000001,2024-07-01
CHINA-WAREHOUSE,MAT-0053,2024-08,401.625,3048334.0,0.0,42.66,P-001,2,-42.66,349.63000000000005,2024-08-01
CHINA-WAREHOUSE,MAT-0053,2024-09,363.125,2756119.0,0.0,38.51,P-001,2,-38.51,311.12000000000006,2024-09-01
CHINA-WAREHOUSE,MAT-0053,2024-10,287.0,2178330.0,0.0,76.14,P-001,2,-76.14,234.98000000000005,2024-10-01
CHINA-WAREHOUSE,MAT-0053,2024-11,242.35,1839437.0,0.0,44.66,P-001,2,-44.66,190.32000000000005,2024-11-01
CHINA-WAREHOUSE,MAT-0053,2024-12,143.325,1087837.0,0.0,99.0,P-001,2,-99.0,91.32000000000005,2024-12-01
CHINA-WAREHOUSE,MAT-0054,2024-01,5.0,0.0,0.0,24.75,P-001,2,-24.75,-24.75,2024-01-01
CHINA-WAREHOUSE,MAT-0054,2024-02,5.0,0.0,0.0,0.0,P-001,2,0.0,-24.75,2024-02-01
CHINA-WAREHOUSE,MAT-0054,2024-03,5.0,225803.0,0.0,0.0,P-001,2,0.0,-24.75,2024-03-01
CHINA-WAREHOUSE,MAT-0054,2024-04,29.55,224285.0,0.0,0.2,P-001,2,-0.2,-24.95,2024-04-01
CHINA-WAREHOUSE,MAT-0054,2024-05,29.55,224285.0,0.0,0.0,P-001,2,0.0,-24.95,2024-05-01
CHINA-WAREHOUSE,MAT-0054,2024-06,28.55,216695.0,0.0,1.0,P-001,2,-1.0,-25.95,2024-06-01
CHINA-WAREHOUSE,MAT-0054,2024-07,28.55,216695.0,0.0,0.0,P-001,2,0.0,-25.95,2024-07-01
CHINA-WAREHOUSE,MAT-0054,2024-08,0.0,0.0,0.0,24.75,P-001,2,-24.75,-50.7,2024-08-01
CHINA-WAREHOUSE,MAT-0054,2024-09,0.0,0.0,0.0,3.8,P-001,2,-3.8,-54.5,2024-09-01
CHINA-WAREHOUSE,MAT-0055,2023-12,664.55,1741126.0,0.0,0.0,P-001,2,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0055,2024-01,573.525,1502640.0,24.75,90.97,P-001,2,-66.22,-66.22,2024-01-01
CHINA-WAREHOUSE,MAT-0055,2024-02,571.9,1498382.0,0.0,26.38,P-001,2,-26.38,-92.6,2024-02-01
CHINA-WAREHOUSE,MAT-0055,2024-03,457.1,1197605.0,0.0,114.75,P-001,2,-114.75,-207.35,2024-03-01
CHINA-WAREHOUSE,MAT-0055,2024-04,346.225,907113.0,363.0,110.9,P-001,2,252.1,44.75,2024-04-01
CHINA-WAREHOUSE,MAT-0055,2024-05,538.525,1410939.0,396.0,170.69,P-001,2,225.31,270.06,2024-05-01
CHINA-WAREHOUSE,MAT-0055,2024-06,779.075,2041182.0,272.25,155.4,P-001,2,116.85,386.90999999999997,2024-06-01
CHINA-WAREHOUSE,MAT-0055,2024-07,954.65,2501189.0,0.0,100.83,P-001,2,-100.83,286.08,2024-07-01
CHINA-WAREHOUSE,MAT-0055,2024-08,728.525,1908740.0,0.0,222.03,P-001,2,-222.03,64.05000000000001,2024-08-01
CHINA-WAREHOUSE,MAT-0055,2024-09,435.65,1141406.0,0.0,290.15,P-001,2,-290.15,-226.09999999999997,2024-09-01
CHINA-WAREHOUSE,MAT-0055,2024-10,256.9,687489.0,0.0,173.27,P-001,2,-173.27,-399.37,2024-10-01
CHINA-WAREHOUSE,MAT-0055,2024-11,148.275,402892.0,148.5,111.38,P-001,2,37.120000000000005,-362.25,2024-11-01
CHINA-WAREHOUSE,MAT-0055,2024-12,347.775,911173.0,0.0,152.43,P-001,2,-152.43,-514.68,2024-12-01
CHINA-WAREHOUSE,MAT-0056,2023-11,0.0,0.0,123.75,0.0,P-001,3,123.75,123.75,2023-11-01
CHINA-WAREHOUSE,MAT-0056,2023-12,26.525000000000002,147214.0,544.5,0.0,P-001,3,544.5,668.25,2023-12-01
CHINA-WAREHOUSE,MAT-0056,2024-01,149.65,830558.0,123.75,50.11,P-001,3,73.64,741.89,2024-01-01
CHINA-WAREHOUSE,MAT-0056,2024-02,642.725,3567126.0,569.25,125.18,P-001,3,444.07,1185.96,2024-02-01
CHINA-WAREHOUSE,MAT-0056,2024-03,579.325,3215255.0,0.0,187.06,P-001,3,-187.06,998.9,2024-03-01
CHINA-WAREHOUSE,MAT-0056,2024-04,900.65,4998609.0,445.5,124.03,P-001,3,321.47,1320.37,2024-04-01
CHINA-WAREHOUSE,MAT-0056,2024-05,801.55,4448604.0,495.0,173.31,P-001,3,321.69,1642.06,2024-05-01
CHINA-WAREHOUSE,MAT-0056,2024-06,1785.225,9908001.0,247.5,130.02,P-001,3,117.47999999999999,1759.54,2024-06-01
CHINA-WAREHOUSE,MAT-0056,2024-07,1825.275,10130280.0,247.5,207.32999999999998,P-001,3,40.170000000000016,1799.71,2024-07-01
CHINA-WAREHOUSE,MAT-0056,2024-08,1675.9,9301247.0,0.0,149.32,P-001,3,-149.32,1650.39,2024-08-01
CHINA-WAREHOUSE,MAT-0056,2024-09,1446.25,8026690.0,0.0,229.66,P-001,3,-229.66,1420.73,2024-09-01
CHINA-WAREHOUSE,MAT-0056,2024-10,1347.15,7476684.0,0.0,99.02000000000001,P-001,3,-99.02000000000001,1321.71,2024-10-01
CHINA-WAREHOUSE,MAT-0056,2024-11,1223.375,6789732.0,0.0,123.78999999999999,P-001,3,-123.78999999999999,1197.92,2024-11-01
CHINA-WAREHOUSE,MAT-0056,2024-12,1099.325,6101255.0,0.0,124.05,P-001,3,-124.05,1073.8700000000001,2024-12-01
CHINA-WAREHOUSE,MAT-0057,2023-12,33.4,253506.0,0.0,0.0,P-001,6,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0057,2024-01,33.075,251039.0,0.0,0.32999999999999996,P-001,6,-0.32999999999999996,-0.32999999999999996,2024-01-01
CHINA-WAREHOUSE,MAT-0057,2024-02,16.575,125804.0,0.0,16.51,P-001,6,-16.51,-16.84,2024-02-01
CHINA-WAREHOUSE,MAT-0057,2024-03,16.575,125804.0,0.0,0.0,P-001,6,0.0,-16.84,2024-03-01
CHINA-WAREHOUSE,MAT-0057,2024-04,16.575,125804.0,0.0,0.0,P-001,6,0.0,-16.84,2024-04-01
CHINA-WAREHOUSE,MAT-0057,2024-05,14.7,111573.0,0.0,1.88,P-001,6,-1.88,-18.72,2024-05-01
CHINA-WAREHOUSE,MAT-0057,2024-06,14.7,111573.0,0.0,0.0,P-001,6,0.0,-18.72,2024-06-01
CHINA-WAREHOUSE,MAT-0057,2024-07,14.7,111573.0,0.0,0.0,P-001,6,0.0,-18.72,2024-07-01
CHINA-WAREHOUSE,MAT-0057,2024-08,13.325,101137.0,0.0,1.38,P-001,6,-1.38,-20.1,2024-08-01
CHINA-WAREHOUSE,MAT-0057,2024-09,9.95,75521.0,0.0,3.38,P-001,6,-3.38,-23.48,2024-09-01
CHINA-WAREHOUSE,MAT-0057,2024-10,9.95,75521.0,0.0,0.0,P-001,6,0.0,-23.48,2024-10-01
CHINA-WAREHOUSE,MAT-0057,2024-11,7.625,57874.0,0.0,2.33,P-001,6,-2.33,-25.81,2024-11-01
CHINA-WAREHOUSE,MAT-0057,2024-12,0.0,0.0,0.0,6.88,P-001,6,-6.88,-32.69,2024-12-01
CHINA-WAREHOUSE,MAT-0058,2024-06,1.209,5974.0,0.0,0.0,P-002,11,0.0,0.0,2024-06-01
CHINA-WAREHOUSE,MAT-0058,2024-07,1.978,9773.0,0.0,0.0,P-002,11,0.0,0.0,2024-07-01
CHINA-WAREHOUSE,MAT-0058,2024-08,1.366,6746.0,0.0,0.0,P-002,11,0.0,0.0,2024-08-01
CHINA-WAREHOUSE,MAT-0058,2024-09,0.953,4710.0,0.0,0.0,P-002,11,0.0,0.0,2024-09-01
CHINA-WAREHOUSE,MAT-0058,2024-10,2.451,12108.0,0.0,0.0,P-002,11,0.0,0.0,2024-10-01
CHINA-WAREHOUSE,MAT-0058,2024-11,3.367,16632.0,0.0,0.0,P-002,11,0.0,0.0,2024-11-01
CHINA-WAREHOUSE,MAT-0058,2024-12,4.836,23891.0,0.0,0.0,P-002,11,0.0,0.0,2024-12-01
CHINA-WAREHOUSE,MAT-0059,2024-06,0.562,2101.0,0.0,0.0,P-001,3,0.0,0.0,2024-06-01
CHINA-WAREHOUSE,MAT-0059,2024-07,0.562,2101.0,0.0,0.0,P-001,3,0.0,0.0,2024-07-01
CHINA-WAREHOUSE,MAT-0059,2024-08,0.562,2101.0,0.0,0.0,P-001,3,0.0,0.0,2024-08-01
CHINA-WAREHOUSE,MAT-0059,2024-09,0.0,0.0,0.0,0.56,P-001,3,-0.56,-0.56,2024-09-01
CHINA-WAREHOUSE,MAT-0060,2024-06,0.0,0.0,74.25,0.0,P-001,8,74.25,74.25,2024-06-01
CHINA-WAREHOUSE,MAT-0060,2024-07,74.25,299228.0,0.0,0.0,P-001,8,0.0,74.25,2024-07-01
CHINA-WAREHOUSE,MAT-0060,2024-08,74.25,299228.0,0.0,0.0,P-001,8,0.0,74.25,2024-08-01
CHINA-WAREHOUSE,MAT-0060,2024-09,71.375,287641.0,0.0,2.88,P-001,8,-2.88,71.37,2024-09-01
CHINA-WAREHOUSE,MAT-0060,2024-10,71.3,287339.0,0.0,0.0,P-001,8,0.0,71.37,2024-10-01
